id,price,neighbourhood,accommodates,bathrooms,bedrooms,beds,review_scores_rating,number_of_reviews,listing_url
22028562,105,Tetuan,4,2,2,3,95,40,https://www.airbnb.com/rooms/22028562
31415776,105,Tetuan,4,2,2,3,95,11,https://www.airbnb.com/rooms/31415776
32406953,105,Tetuan,4,2,2,2,94,13,https://www.airbnb.com/rooms/32406953
2641385,100,Tetuan,2,1,1,1,95,46,https://www.airbnb.com/rooms/2641385
7712666,100,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/7712666
16357516,100,Tetuan,4,2,2,2,97,17,https://www.airbnb.com/rooms/16357516
18235439,100,Tetuan,2,1,2,2,93,6,https://www.airbnb.com/rooms/18235439
19590771,100,Tetuan,6,1,1,3,,0,https://www.airbnb.com/rooms/19590771
20955096,100,Tetuan,4,1,1,4,96,9,https://www.airbnb.com/rooms/20955096
21693180,100,Tetuan,4,2,2,3,94,37,https://www.airbnb.com/rooms/21693180
22478326,100,Tetuan,3,1.5,2,2,89,7,https://www.airbnb.com/rooms/22478326
22539879,100,Tetuan,6,3,3,6,92,50,https://www.airbnb.com/rooms/22539879
22642245,100,Tetuan,4,1,2,2,90,4,https://www.airbnb.com/rooms/22642245
22895080,100,Tetuan,5,2,3,3,94,10,https://www.airbnb.com/rooms/22895080
23657771,100,Tetuan,2,1,1,1,,1,https://www.airbnb.com/rooms/23657771
24904187,100,Tetuan,2,1,1,1,90,5,https://www.airbnb.com/rooms/24904187
27541753,100,Tetuan,4,1,2,2,80,3,https://www.airbnb.com/rooms/27541753
31169310,100,Tetuan,5,1,2,2,,0,https://www.airbnb.com/rooms/31169310
32762514,100,Tetuan,5,2,0,5,100,5,https://www.airbnb.com/rooms/32762514
34486649,100,Tetuan,6,1,2,3,83,7,https://www.airbnb.com/rooms/34486649
34752222,100,Tetuan,3,1,2,1,,0,https://www.airbnb.com/rooms/34752222
34965082,100,Tetuan,4,3,3,4,100,2,https://www.airbnb.com/rooms/34965082
35219475,100,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/35219475
35464748,100,Tetuan,2,1,1,2,,0,https://www.airbnb.com/rooms/35464748
37554682,100,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/37554682
38355863,100,Tetuan,4,1,2,2,,0,https://www.airbnb.com/rooms/38355863
38454233,100,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/38454233
13269846,99,Tetuan,2,1.5,1,1,99,16,https://www.airbnb.com/rooms/13269846
19153524,99,Tetuan,6,2,2,3,97,140,https://www.airbnb.com/rooms/19153524
27450609,99,Tetuan,4,1,2,2,97,102,https://www.airbnb.com/rooms/27450609
36862440,99,Tetuan,7,1,4,4,100,1,https://www.airbnb.com/rooms/36862440
26284092,98,Tetuan,4,1,2,4,80,4,https://www.airbnb.com/rooms/26284092
27104486,96,Tetuan,2,1.5,1,1,98,9,https://www.airbnb.com/rooms/27104486
11728046,95,Tetuan,8,1,2,4,98,190,https://www.airbnb.com/rooms/11728046
12226249,95,Tetuan,5,3,3,3,97,14,https://www.airbnb.com/rooms/12226249
14442801,95,Tetuan,4,1,1,3,94,28,https://www.airbnb.com/rooms/14442801
28158229,95,Tetuan,7,2,3,5,98,34,https://www.airbnb.com/rooms/28158229
32284388,95,Tetuan,4,2,2,2,90,21,https://www.airbnb.com/rooms/32284388
33416413,95,Tetuan,8,4,4,4,100,7,https://www.airbnb.com/rooms/33416413
34592932,95,Tetuan,4,1,0,2,88,8,https://www.airbnb.com/rooms/34592932
34593144,95,Tetuan,4,1,0,2,75,4,https://www.airbnb.com/rooms/34593144
34594913,95,Tetuan,4,1,0,2,92,5,https://www.airbnb.com/rooms/34594913
34662112,95,Tetuan,4,1,1,2,93,8,https://www.airbnb.com/rooms/34662112
34663096,95,Tetuan,4,1,1,2,88,5,https://www.airbnb.com/rooms/34663096
34665094,95,Tetuan,4,1,1,1,71,7,https://www.airbnb.com/rooms/34665094
34699929,95,Tetuan,4,1,1,1,90,8,https://www.airbnb.com/rooms/34699929
37353705,95,Tetuan,4,1,1,2,96,5,https://www.airbnb.com/rooms/37353705
37507350,95,Tetuan,4,1,0,2,100,2,https://www.airbnb.com/rooms/37507350
30557837,94,Tetuan,3,1,0,1,100,2,https://www.airbnb.com/rooms/30557837
22809618,92,Tetuan,4,1,2,2,99,40,https://www.airbnb.com/rooms/22809618
26857116,91,Tetuan,6,2,2,3,76,14,https://www.airbnb.com/rooms/26857116
33978828,91,Tetuan,8,2,3,5,91,21,https://www.airbnb.com/rooms/33978828
1067941,90,Tetuan,4,2,2,2,88,38,https://www.airbnb.com/rooms/1067941
4693155,90,Tetuan,2,1,1,2,95,22,https://www.airbnb.com/rooms/4693155
17914512,90,Tetuan,4,2,2,2,99,65,https://www.airbnb.com/rooms/17914512
20070091,90,Tetuan,4,1,2,2,98,52,https://www.airbnb.com/rooms/20070091
20885517,90,Tetuan,2,1,1,2,100,7,https://www.airbnb.com/rooms/20885517
23579143,90,Tetuan,6,3,3,4,97,48,https://www.airbnb.com/rooms/23579143
24569339,90,Tetuan,1,1,0,1,,0,https://www.airbnb.com/rooms/24569339
26659887,90,Tetuan,4,1,1,2,92,21,https://www.airbnb.com/rooms/26659887
27108117,90,Tetuan,6,1,2,3,91,88,https://www.airbnb.com/rooms/27108117
33682813,90,Tetuan,6,2,3,5,80,4,https://www.airbnb.com/rooms/33682813
34634637,90,Tetuan,5,1,3,3,,0,https://www.airbnb.com/rooms/34634637
35183417,90,Tetuan,4,1,1,1,100,6,https://www.airbnb.com/rooms/35183417
35366694,90,Tetuan,6,2,3,4,95,19,https://www.airbnb.com/rooms/35366694
37307761,90,Tetuan,2,1,1,2,,0,https://www.airbnb.com/rooms/37307761
38334324,90,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/38334324
24514996,89,Tetuan,6,1,2,4,100,1,https://www.airbnb.com/rooms/24514996
28000160,89,Tetuan,6,2,2,4,96,15,https://www.airbnb.com/rooms/28000160
34946049,89,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/34946049
35121463,89,Tetuan,4,1,1,2,97,22,https://www.airbnb.com/rooms/35121463
35421057,89,Tetuan,4,2,2,2,93,3,https://www.airbnb.com/rooms/35421057
37307763,89,Tetuan,3,1,1,3,,0,https://www.airbnb.com/rooms/37307763
15899424,87,Tetuan,8,2,3,6,94,116,https://www.airbnb.com/rooms/15899424
22543661,87,Tetuan,3,1,1,1,95,56,https://www.airbnb.com/rooms/22543661
26626196,87,Tetuan,4,2,1,1,90,4,https://www.airbnb.com/rooms/26626196
7012659,85,Tetuan,2,1,1,2,87,12,https://www.airbnb.com/rooms/7012659
13611880,85,Tetuan,4,2,2,4,97,118,https://www.airbnb.com/rooms/13611880
14548682,85,Tetuan,4,1,2,2,97,208,https://www.airbnb.com/rooms/14548682
17032853,85,Tetuan,2,1.5,1,2,99,22,https://www.airbnb.com/rooms/17032853
21352122,85,Tetuan,3,1,0,2,100,6,https://www.airbnb.com/rooms/21352122
22352931,85,Tetuan,3,1,1,3,91,39,https://www.airbnb.com/rooms/22352931
29392874,85,Tetuan,2,1,0,1,,0,https://www.airbnb.com/rooms/29392874
35529868,85,Tetuan,4,1,2,2,100,4,https://www.airbnb.com/rooms/35529868
36401450,84,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/36401450
16075599,83,Tetuan,4,1,1,2,87,3,https://www.airbnb.com/rooms/16075599
35861813,83,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/35861813
11426903,82,Tetuan,2,1,1,1,90,8,https://www.airbnb.com/rooms/11426903
26622821,82,Tetuan,4,2,1,1,76,5,https://www.airbnb.com/rooms/26622821
429942,80,Tetuan,6,1,2,4,80,23,https://www.airbnb.com/rooms/429942
14164411,80,Tetuan,4,1,2,2,99,34,https://www.airbnb.com/rooms/14164411
17007271,80,Tetuan,7,1.5,3,4,89,54,https://www.airbnb.com/rooms/17007271
18311097,80,Tetuan,4,1,1,2,95,25,https://www.airbnb.com/rooms/18311097
18724964,80,Tetuan,4,1.5,2,4,96,114,https://www.airbnb.com/rooms/18724964
21963294,80,Tetuan,2,1,2,1,,1,https://www.airbnb.com/rooms/21963294
22099527,80,Tetuan,2,1.5,1,1,,0,https://www.airbnb.com/rooms/22099527
24967286,80,Tetuan,6,1,2,3,92,117,https://www.airbnb.com/rooms/24967286
27100118,80,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/27100118
27422844,80,Tetuan,5,1,2,4,93,3,https://www.airbnb.com/rooms/27422844
28098438,80,Tetuan,4,1,1,2,91,7,https://www.airbnb.com/rooms/28098438
29249572,80,Tetuan,2,1,1,2,100,2,https://www.airbnb.com/rooms/29249572
31229045,80,Tetuan,6,1,2,3,93,18,https://www.airbnb.com/rooms/31229045
32299628,80,Tetuan,6,2,2,4,,0,https://www.airbnb.com/rooms/32299628
34749952,80,Tetuan,2,1,1,1,80,1,https://www.airbnb.com/rooms/34749952
34779054,80,Tetuan,2,1.5,1,1,,0,https://www.airbnb.com/rooms/34779054
35104107,80,Tetuan,4,1.5,3,9,,0,https://www.airbnb.com/rooms/35104107
36089233,80,Tetuan,2,1,0,1,,0,https://www.airbnb.com/rooms/36089233
36294553,80,Tetuan,4,1.5,1,1,90,2,https://www.airbnb.com/rooms/36294553
37000654,80,Tetuan,5,1,2,3,100,2,https://www.airbnb.com/rooms/37000654
37484868,80,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/37484868
29271922,79,Tetuan,7,2,3,4,98,11,https://www.airbnb.com/rooms/29271922
29622187,79,Tetuan,4,1,2,2,100,2,https://www.airbnb.com/rooms/29622187
32442838,79,Tetuan,4,1,1,2,98,55,https://www.airbnb.com/rooms/32442838
33557425,79,Tetuan,4,1,1,2,98,46,https://www.airbnb.com/rooms/33557425
33865179,79,Tetuan,6,1,3,3,100,2,https://www.airbnb.com/rooms/33865179
35305913,79,Tetuan,4,1,0,3,,0,https://www.airbnb.com/rooms/35305913
10678539,78,Tetuan,5,1.5,1,2,94,22,https://www.airbnb.com/rooms/10678539
36304244,78,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/36304244
11439843,77,Tetuan,3,2,2,2,87,6,https://www.airbnb.com/rooms/11439843
11372817,76,Tetuan,4,1,1,2,95,43,https://www.airbnb.com/rooms/11372817
32861514,76,Tetuan,2,1,1,1,85,4,https://www.airbnb.com/rooms/32861514
5950055,75,Tetuan,2,1,1,2,,1,https://www.airbnb.com/rooms/5950055
7574902,75,Tetuan,4,2.5,3,3,,0,https://www.airbnb.com/rooms/7574902
8740647,75,Tetuan,3,1,1,2,96,116,https://www.airbnb.com/rooms/8740647
10377809,75,Tetuan,4,1,1,2,95,129,https://www.airbnb.com/rooms/10377809
18453184,75,Tetuan,3,1,1,3,93,48,https://www.airbnb.com/rooms/18453184
18661396,75,Tetuan,3,1,0,1,93,42,https://www.airbnb.com/rooms/18661396
20169951,75,Tetuan,4,1,2,3,99,23,https://www.airbnb.com/rooms/20169951
21402384,75,Tetuan,4,1,2,2,97,52,https://www.airbnb.com/rooms/21402384
22075521,75,Tetuan,2,1,1,2,,0,https://www.airbnb.com/rooms/22075521
22893199,75,Tetuan,4,1,1,3,93,33,https://www.airbnb.com/rooms/22893199
26969354,75,Tetuan,2,1,0,1,84,10,https://www.airbnb.com/rooms/26969354
27749295,75,Tetuan,6,1,2,3,80,3,https://www.airbnb.com/rooms/27749295
32054020,75,Tetuan,3,1,0,0,80,1,https://www.airbnb.com/rooms/32054020
34206645,75,Tetuan,2,1,1,1,100,3,https://www.airbnb.com/rooms/34206645
34940134,75,Tetuan,4,1,0,2,90,2,https://www.airbnb.com/rooms/34940134
35194711,75,Tetuan,6,1,2,3,91,7,https://www.airbnb.com/rooms/35194711
36270996,75,Tetuan,2,2,1,1,100,5,https://www.airbnb.com/rooms/36270996
38351407,75,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/38351407
20049683,73,Tetuan,4,2,2,2,93,37,https://www.airbnb.com/rooms/20049683
26626843,73,Tetuan,4,1,1,1,89,19,https://www.airbnb.com/rooms/26626843
35142792,73,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/35142792
23156070,72,Tetuan,4,1,2,2,,0,https://www.airbnb.com/rooms/23156070
24029556,72,Tetuan,6,2,3,4,98,46,https://www.airbnb.com/rooms/24029556
11180610,71,Tetuan,4,2,2,2,98,51,https://www.airbnb.com/rooms/11180610
5584630,70,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/5584630
13469435,70,Tetuan,2,1,0,1,73,3,https://www.airbnb.com/rooms/13469435
14012779,70,Tetuan,3,1,2,2,96,85,https://www.airbnb.com/rooms/14012779
17904831,70,Tetuan,4,1.5,2,4,96,91,https://www.airbnb.com/rooms/17904831
18882816,70,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/18882816
20794698,70,Tetuan,4,1,2,4,97,86,https://www.airbnb.com/rooms/20794698
21736363,70,Tetuan,2,1,1,2,97,57,https://www.airbnb.com/rooms/21736363
21957227,70,Tetuan,3,1,2,2,97,59,https://www.airbnb.com/rooms/21957227
22643360,70,Tetuan,5,2,2,3,99,26,https://www.airbnb.com/rooms/22643360
23164248,70,Tetuan,4,1,1,1,80,6,https://www.airbnb.com/rooms/23164248
23873060,70,Tetuan,5,1,3,4,94,78,https://www.airbnb.com/rooms/23873060
25161130,70,Tetuan,3,1,1,3,88,5,https://www.airbnb.com/rooms/25161130
25323803,70,Tetuan,2,1,1,1,96,10,https://www.airbnb.com/rooms/25323803
26421655,70,Tetuan,6,1,2,3,98,55,https://www.airbnb.com/rooms/26421655
26812740,70,Tetuan,4,1,1,2,80,10,https://www.airbnb.com/rooms/26812740
29050802,70,Tetuan,4,1,2,3,98,27,https://www.airbnb.com/rooms/29050802
29508656,70,Tetuan,4,1,1,2,98,10,https://www.airbnb.com/rooms/29508656
30575203,70,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/30575203
32157241,70,Tetuan,5,1,2,4,,0,https://www.airbnb.com/rooms/32157241
32227779,70,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/32227779
32461290,70,Tetuan,4,1,1,2,87,20,https://www.airbnb.com/rooms/32461290
33904444,70,Tetuan,4,1.5,1,2,90,6,https://www.airbnb.com/rooms/33904444
34306945,70,Tetuan,1,1,0,1,,2,https://www.airbnb.com/rooms/34306945
34862952,70,Tetuan,4,1,2,2,,0,https://www.airbnb.com/rooms/34862952
34976681,70,Tetuan,4,1,2,4,88,10,https://www.airbnb.com/rooms/34976681
36415378,70,Tetuan,8,2,3,4,95,4,https://www.airbnb.com/rooms/36415378
2054398,68,Tetuan,3,1,1,1,97,14,https://www.airbnb.com/rooms/2054398
4087837,68,Tetuan,6,2,3,4,94,25,https://www.airbnb.com/rooms/4087837
16777599,68,Tetuan,4,1,1,2,94,102,https://www.airbnb.com/rooms/16777599
35111416,68,Tetuan,2,1.5,1,1,,0,https://www.airbnb.com/rooms/35111416
14606893,67,Tetuan,4,1,2,4,97,39,https://www.airbnb.com/rooms/14606893
5062841,66,Tetuan,4,1,1,3,90,58,https://www.airbnb.com/rooms/5062841
2181669,65,Tetuan,3,1,1,2,91,112,https://www.airbnb.com/rooms/2181669
3037882,65,Tetuan,2,1,1,1,99,76,https://www.airbnb.com/rooms/3037882
12664230,65,Tetuan,4,1,1,2,,0,https://www.airbnb.com/rooms/12664230
14598996,65,Tetuan,4,1,2,3,90,21,https://www.airbnb.com/rooms/14598996
18713520,65,Tetuan,3,2,1,3,96,86,https://www.airbnb.com/rooms/18713520
19006238,65,Tetuan,2,1,0,1,100,3,https://www.airbnb.com/rooms/19006238
19513252,65,Tetuan,4,1,1,1,90,4,https://www.airbnb.com/rooms/19513252
20465040,65,Tetuan,4,1,1,1,93,76,https://www.airbnb.com/rooms/20465040
20897804,65,Tetuan,4,1,1,2,96,98,https://www.airbnb.com/rooms/20897804
21290917,65,Tetuan,4,1,1,1,96,98,https://www.airbnb.com/rooms/21290917
26593251,65,Tetuan,4,1,1,3,87,6,https://www.airbnb.com/rooms/26593251
28080849,65,Tetuan,6,1,2,3,95,13,https://www.airbnb.com/rooms/28080849
29069146,65,Tetuan,2,1,1,1,98,25,https://www.airbnb.com/rooms/29069146
29485547,65,Tetuan,7,2,2,5,97,49,https://www.airbnb.com/rooms/29485547
29842048,65,Tetuan,2,1,0,1,97,18,https://www.airbnb.com/rooms/29842048
30753507,65,Tetuan,2,1,1,1,91,23,https://www.airbnb.com/rooms/30753507
30883841,65,Tetuan,4,1,1,1,100,2,https://www.airbnb.com/rooms/30883841
30953550,65,Tetuan,4,1,2,4,98,11,https://www.airbnb.com/rooms/30953550
31328568,65,Tetuan,3,1,1,1,97,38,https://www.airbnb.com/rooms/31328568
32414144,65,Tetuan,2,1,1,1,100,7,https://www.airbnb.com/rooms/32414144
34662591,65,Tetuan,1,2,2,3,,0,https://www.airbnb.com/rooms/34662591
34905670,65,Tetuan,2,1,1,1,88,22,https://www.airbnb.com/rooms/34905670
35065731,65,Tetuan,2,1,1,1,87,15,https://www.airbnb.com/rooms/35065731
38554054,65,Tetuan,6,1,6,6,,0,https://www.airbnb.com/rooms/38554054
38641034,65,Tetuan,4,1,0,1,,0,https://www.airbnb.com/rooms/38641034
38689801,65,Tetuan,3,1,1,3,,0,https://www.airbnb.com/rooms/38689801
19176736,64,Tetuan,2,1,1,1,97,15,https://www.airbnb.com/rooms/19176736
4483457,63,Tetuan,3,1,2,2,94,31,https://www.airbnb.com/rooms/4483457
11992570,63,Tetuan,2,1,1,1,99,24,https://www.airbnb.com/rooms/11992570
31005398,63,Tetuan,4,1,2,2,80,1,https://www.airbnb.com/rooms/31005398
25304648,62,Tetuan,2,1,1,1,95,8,https://www.airbnb.com/rooms/25304648
20345305,61,Tetuan,6,1.5,2,2,93,142,https://www.airbnb.com/rooms/20345305
983410,60,Tetuan,4,1,1,1,92,308,https://www.airbnb.com/rooms/983410
3755204,60,Tetuan,5,1,2,2,94,113,https://www.airbnb.com/rooms/3755204
4994724,60,Tetuan,1,1,1,1,95,13,https://www.airbnb.com/rooms/4994724
9894805,60,Tetuan,4,1,2,2,87,13,https://www.airbnb.com/rooms/9894805
12621363,60,Tetuan,4,1,2,3,60,1,https://www.airbnb.com/rooms/12621363
13319516,60,Tetuan,4,1,2,2,96,5,https://www.airbnb.com/rooms/13319516
13736678,60,Tetuan,3,1,1,1,,0,https://www.airbnb.com/rooms/13736678
15405680,60,Tetuan,4,1,1,1,92,15,https://www.airbnb.com/rooms/15405680
15471882,60,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/15471882
17168215,60,Tetuan,4,1,2,2,98,88,https://www.airbnb.com/rooms/17168215
18993759,60,Tetuan,1,2,2,2,,0,https://www.airbnb.com/rooms/18993759
19054737,60,Tetuan,2,1,1,2,,0,https://www.airbnb.com/rooms/19054737
19591322,60,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/19591322
19678279,60,Tetuan,2,1,1,1,99,16,https://www.airbnb.com/rooms/19678279
21726739,60,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/21726739
22043917,60,Tetuan,3,1,1,1,100,7,https://www.airbnb.com/rooms/22043917
22896409,60,Tetuan,4,1,1,2,96,45,https://www.airbnb.com/rooms/22896409
23139932,60,Tetuan,1,1,1,1,88,5,https://www.airbnb.com/rooms/23139932
23985514,60,Tetuan,5,1,3,4,100,1,https://www.airbnb.com/rooms/23985514
30402073,60,Tetuan,2,1,1,2,90,55,https://www.airbnb.com/rooms/30402073
32150384,60,Tetuan,4,1,1,2,97,23,https://www.airbnb.com/rooms/32150384
32227375,60,Tetuan,6,1,2,4,95,12,https://www.airbnb.com/rooms/32227375
32854726,60,Tetuan,3,1,1,2,92,13,https://www.airbnb.com/rooms/32854726
33215229,60,Tetuan,5,1,1,3,100,13,https://www.airbnb.com/rooms/33215229
34083644,60,Tetuan,1,1,1,1,100,1,https://www.airbnb.com/rooms/34083644
35906558,60,Tetuan,3,1,2,2,100,1,https://www.airbnb.com/rooms/35906558
36208092,60,Tetuan,2,1,1,1,70,6,https://www.airbnb.com/rooms/36208092
36443813,60,Tetuan,4,1.5,1,3,,0,https://www.airbnb.com/rooms/36443813
36903087,60,Tetuan,4,1,1,1,90,2,https://www.airbnb.com/rooms/36903087
36994076,60,Tetuan,2,1,1,2,100,4,https://www.airbnb.com/rooms/36994076
37278732,60,Tetuan,4,1,2,3,,0,https://www.airbnb.com/rooms/37278732
37332965,60,Tetuan,2,1.5,1,1,,0,https://www.airbnb.com/rooms/37332965
37565647,60,Tetuan,3,1,2,2,,1,https://www.airbnb.com/rooms/37565647
38313195,60,Tetuan,4,1,0,0,,0,https://www.airbnb.com/rooms/38313195
38509605,60,Tetuan,4,1,0,2,,0,https://www.airbnb.com/rooms/38509605
6140959,59,Tetuan,4,1,1,2,84,91,https://www.airbnb.com/rooms/6140959
9198240,59,Tetuan,4,1,2,3,92,53,https://www.airbnb.com/rooms/9198240
12844854,59,Tetuan,2,1,1,1,88,25,https://www.airbnb.com/rooms/12844854
15490684,59,Tetuan,3,1,1,0,92,243,https://www.airbnb.com/rooms/15490684
25448553,59,Tetuan,4,1,1,1,98,22,https://www.airbnb.com/rooms/25448553
28952927,59,Tetuan,2,1,1,1,96,22,https://www.airbnb.com/rooms/28952927
29655491,59,Tetuan,2,1,1,1,96,18,https://www.airbnb.com/rooms/29655491
31712291,59,Tetuan,2,1,0,1,98,13,https://www.airbnb.com/rooms/31712291
33626905,59,Tetuan,4,1,2,2,100,3,https://www.airbnb.com/rooms/33626905
34741323,59,Tetuan,4,1,2,2,96,6,https://www.airbnb.com/rooms/34741323
36880084,59,Tetuan,3,1.5,0,2,97,13,https://www.airbnb.com/rooms/36880084
37053088,59,Tetuan,4,1,3,4,90,4,https://www.airbnb.com/rooms/37053088
37506339,59,Tetuan,4,1,1,2,100,7,https://www.airbnb.com/rooms/37506339
3438672,58,Tetuan,3,1,1,2,94,261,https://www.airbnb.com/rooms/3438672
23358230,58,Tetuan,2,1,1,1,100,7,https://www.airbnb.com/rooms/23358230
25515224,58,Tetuan,4,1,2,2,89,47,https://www.airbnb.com/rooms/25515224
37201702,58,Tetuan,5,1.5,2,2,100,1,https://www.airbnb.com/rooms/37201702
19311782,57,Tetuan,5,2,3,3,92,84,https://www.airbnb.com/rooms/19311782
37542344,57,Tetuan,2,1,0,1,,0,https://www.airbnb.com/rooms/37542344
38222663,57,Tetuan,2,1,0,1,,0,https://www.airbnb.com/rooms/38222663
16378686,56,Tetuan,4,1,1,2,88,126,https://www.airbnb.com/rooms/16378686
22690469,56,Tetuan,4,1,1,1,96,148,https://www.airbnb.com/rooms/22690469
5543214,55,Tetuan,5,1,2,3,73,4,https://www.airbnb.com/rooms/5543214
6036676,55,Tetuan,2,1,1,1,91,9,https://www.airbnb.com/rooms/6036676
9740740,55,Tetuan,2,1.5,1,1,96,19,https://www.airbnb.com/rooms/9740740
14869725,55,Tetuan,4,1,1,1,89,151,https://www.airbnb.com/rooms/14869725
15096653,55,Tetuan,4,1,1,2,89,129,https://www.airbnb.com/rooms/15096653
18752763,55,Tetuan,2,1,1,1,100,4,https://www.airbnb.com/rooms/18752763
18763004,55,Tetuan,2,1,1,1,83,7,https://www.airbnb.com/rooms/18763004
19481301,55,Tetuan,4,1.5,1,2,96,12,https://www.airbnb.com/rooms/19481301
19538624,55,Tetuan,2,1,1,1,95,141,https://www.airbnb.com/rooms/19538624
20832570,55,Tetuan,4,1,1,2,88,66,https://www.airbnb.com/rooms/20832570
21847340,55,Tetuan,4,1,1,1,100,5,https://www.airbnb.com/rooms/21847340
26560186,55,Tetuan,2,1,0,1,84,20,https://www.airbnb.com/rooms/26560186
28237035,55,Tetuan,2,1,1,1,95,47,https://www.airbnb.com/rooms/28237035
29047105,55,Tetuan,2,1,1,1,100,4,https://www.airbnb.com/rooms/29047105
29140516,55,Tetuan,3,1,1,3,,0,https://www.airbnb.com/rooms/29140516
30793019,55,Tetuan,2,1,0,1,93,8,https://www.airbnb.com/rooms/30793019
33123770,55,Tetuan,2,1,1,1,80,5,https://www.airbnb.com/rooms/33123770
34507514,55,Tetuan,4,1,1,2,60,2,https://www.airbnb.com/rooms/34507514
35207100,55,Tetuan,2,1,1,2,,1,https://www.airbnb.com/rooms/35207100
35864321,55,Tetuan,4,1,1,1,60,1,https://www.airbnb.com/rooms/35864321
38074658,55,Tetuan,4,1,0,3,,0,https://www.airbnb.com/rooms/38074658
9476554,54,Tetuan,2,1,1,1,94,44,https://www.airbnb.com/rooms/9476554
17731247,54,Tetuan,4,1,2,3,89,39,https://www.airbnb.com/rooms/17731247
20987778,54,Tetuan,2,1,1,1,91,73,https://www.airbnb.com/rooms/20987778
33786697,54,Tetuan,4,1,2,2,100,5,https://www.airbnb.com/rooms/33786697
17604612,53,Tetuan,5,1.5,3,4,94,25,https://www.airbnb.com/rooms/17604612
3200663,52,Tetuan,2,1,1,1,100,2,https://www.airbnb.com/rooms/3200663
11993002,52,Tetuan,2,1,1,1,98,26,https://www.airbnb.com/rooms/11993002
13536092,52,Tetuan,4,1,2,2,74,10,https://www.airbnb.com/rooms/13536092
27363120,52,Tetuan,2,1,1,1,91,7,https://www.airbnb.com/rooms/27363120
35599756,52,Tetuan,6,1,1,4,,0,https://www.airbnb.com/rooms/35599756
38420538,52,Tetuan,3,1,1,1,,0,https://www.airbnb.com/rooms/38420538
38587422,51,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/38587422
4728228,50,Tetuan,4,1,1,2,100,2,https://www.airbnb.com/rooms/4728228
13427710,50,Tetuan,4,1,2,3,,0,https://www.airbnb.com/rooms/13427710
14328364,50,Tetuan,2,1,1,1,80,4,https://www.airbnb.com/rooms/14328364
15259954,50,Tetuan,4,1,1,1,85,207,https://www.airbnb.com/rooms/15259954
15925772,50,Tetuan,1,1,1,1,89,18,https://www.airbnb.com/rooms/15925772
16585603,50,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/16585603
16685013,50,Tetuan,2,1,1,2,91,87,https://www.airbnb.com/rooms/16685013
17451861,50,Tetuan,4,1,1,2,98,94,https://www.airbnb.com/rooms/17451861
18007530,50,Tetuan,4,1,1,2,84,62,https://www.airbnb.com/rooms/18007530
18046547,50,Tetuan,2,1,1,1,100,9,https://www.airbnb.com/rooms/18046547
19194989,50,Tetuan,2,1,1,1,100,1,https://www.airbnb.com/rooms/19194989
20245553,50,Tetuan,2,1,1,1,,0,https://www.airbnb.com/rooms/20245553
21859393,50,Tetuan,4,1,1,2,99,54,https://www.airbnb.com/rooms/21859393
22079865,50,Tetuan,2,1,1,1,95,8,https://www.airbnb.com/rooms/22079865
22158819,50,Tetuan,4,2,2,3,100,4,https://www.airbnb.com/rooms/22158819
23121098,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23121098
23124018,50,Tetuan,1,1,1,1,100,3,https://www.airbnb.com/rooms/23124018
23134144,50,Tetuan,1,1,1,1,90,2,https://www.airbnb.com/rooms/23134144
23134789,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23134789
23135389,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23135389
23135580,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23135580
23135722,50,Tetuan,1,1,1,1,100,1,https://www.airbnb.com/rooms/23135722
23137302,50,Tetuan,1,1,1,1,100,1,https://www.airbnb.com/rooms/23137302
23137498,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23137498
23137641,50,Tetuan,1,1,1,1,80,3,https://www.airbnb.com/rooms/23137641
23137872,50,Tetuan,1,1,1,1,,0,https://www.airbnb.com/rooms/23137872
